time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m
2026-03-22 07:02:31.431997+00:00,4433391.317091923,3094325.873790636,3371330.2482438833,31.568076040296347,5,"E21,E29,E34,G11,G24",42.4928964129264,32.11967465772705,34.91346561448449,-654.1924104355276
2026-03-22 07:02:35.431996+00:00,4433302.492160502,3094376.240193788,3371288.8616463244,26.54362639180191,5,"E21,E29,E34,G11,G24",35.64857557062766,32.11956956790392,34.914442082229016,-713.4714987510815
2026-03-22 07:02:39.431996+00:00,4433239.567355184,3094447.2079075035,3371261.732376107,24.49380528929267,5,"E21,E29,E34,G11,G24",35.525214493427555,32.11941498773869,34.91544048908346,-737.1947156377137
2026-03-22 07:02:41.431996+00:00,4433218.075476862,3094492.3875536732,3371254.2748671006,25.291874695379526,5,"E21,E29,E34,G11,G24",38.42417129379349,32.11931852707139,34.915963471202964,-734.1841170173138
2026-03-22 07:02:45.431996+00:00,4433197.845768164,3094610.7944768164,3371256.3058878905,32.46190190085935,5,"E21,E29,E34,G11,G24",41.68979418808375,32.11908859079297,34.917115135553345,-689.752620014362
2026-03-22 07:02:47.431996+00:00,4433201.0434267325,3094687.7555476204,3371268.355651475,38.98213771091467,5,"E21,E29,E34,G11,G24",36.67493095028624,32.11895682143026,34.91776451427771,-643.815521389246
2026-03-22 07:03:23.431997+00:00,4433791.107052225,3096918.7488541137,3372261.3185309405,59.953697008442965,5,"E21,E29,E34,G11,G24",39.22575305556008,32.11809727968725,34.933566727488156,1375.6484501035884
2026-03-22 07:03:37.431996+00:00,4431554.0689522205,3096345.2613833956,3371203.6327274023,254.87982772524472,5,"E07,E15,E27,G12,G25",0.3544285809094893,32.12038648898642,34.94216020149154,-1018.0458330586553
2026-03-22 07:03:41.431996+00:00,4430798.769415243,3096088.0875396114,3370802.270710159,208.70588790135318,5,"E07,E15,E27,G12,G25",0.5647751111182135,32.120996163507066,34.94451107581319,-1880.5675142686814
2026-03-22 07:03:45.431996+00:00,4430312.189766286,3095963.650903745,3370480.1159024267,128.26406659629097,5,"E07,E15,E27,G12,G25",0.46075800183101595,32.12078982426613,34.94638426103731,-2450.021776890382
2026-03-22 07:03:47.431996+00:00,4430190.02626211,3095963.1252292427,3370358.381488612,86.2314698834183,5,"E07,E15,E27,G12,G25",0.029310366252578973,32.120341465851766,34.947121510532064,-2599.8112279102206
2026-03-22 07:03:49.431996+00:00,4430155.507043863,3096005.984931008,3370262.6712664035,55.20185028374966,5,"E07,E27,E30,G11,G24",3.5431181515359476,32.11962811449934,34.94770355227409,-2653.870345131494
